,sub,num_ind,rc_ind,undo_ind,num_list,budget_list,rc_list,undo_click,n_undo,diff_n,diff,diff_undo,t_rc,t_undo,f_t_rc,f_t_undo,t_everyact_rc,t_everyundo,t_everyc_undo,t_s_rc,t_s_undo
54,2,102,30,6,3,200,9,1,1,0,0,-1,26.669999999999618,29.570000000000164,3.6599999999998545,6.9900000000002365,"[13.7199999999998, 0.8000000000001819, 0.6199999999998909, 0.43000000000029104, 1.5599999999999454, 2.5299999999997453, 1.2800000000002, 0.8399999999996908]",[4.7199999999998],"[0.8899999999998727, 0.5, 0.6300000000001091, 0.38999999999987267, 10.420000000000073, 0.8899999999998727, 0.680000000000291, 1.5599999999999454]",1.2300000000000182,1.900000000000091
55,2,103,31,7,8,500,8,0,0,-1,0,0,12.63000000000011,13.049999999999727,5.900000000000091,7.929999999999836,"[0.5199999999999818, 1.3900000000003274, 0.7399999999997817, 0.4499999999998181, 0.45000000000027285, 0.9699999999997999, 0.8299999999999272]",[],"[0.900000000000091, 0.7300000000000182, 0.5199999999999818, 0.75, 0.6999999999998181, 0.6599999999998545, 0.7800000000002001]",1.3800000000001091,0.07999999999992724
56,2,104,32,8,5,350,8,0,0,2,0,0,14.419999999999618,10.539999999999964,2.849999999999909,3.0900000000001455,"[6.089999999999691, 0.9400000000000546, 0.5199999999999818, 0.6100000000001273, 1.7699999999999818, 0.6700000000000728, 0.5399999999999636]",[],"[0.6399999999998727, 0.650000000000091, 0.7600000000002183, 1.849999999999909, 0.5499999999997272, 0.7300000000000182, 1.0399999999999636]",0.4299999999998363,1.2300000000000182
57,2,105,33,9,5,350,9,1,1,0,-2,-2,22.759999999999764,45.2199999999998,5.1599999999998545,14.480000000000018,"[7.1599999999998545, 3.450000000000273, 1.6599999999998545, 1.349999999999909, 1.0300000000002, 2.2399999999997817]",[8.139999999999873],"[1.8599999999996726, 0.43000000000029104, 0.6299999999996544, 0.9100000000003092, 0.8400000000001455, 0.44000000000005457, 17.109999999999673]",0.7100000000000364,0.38000000000010914
58,2,106,34,10,6,350,8,0,0,0,0,0,10.0300000000002,18.769999999999982,3.4299999999998363,12.25,"[1.0700000000001637, 0.7699999999999818, 1.3899999999998727, 0.5199999999999818, 0.9700000000002547, 0.5899999999996908, 1.1700000000000728]",[],"[0.6199999999998909, 0.6000000000003638, 0.6199999999998909, 0.5199999999999818, 0.9699999999997999, 0.45000000000027285, 1.569999999999709]",0.12000000000034561,1.1700000000000728
59,2,107,35,11,8,500,11,1,7,0,-1,-1,17.300000000000182,33.23000000000002,3.400000000000091,7.5300000000002,"[2.1099999999996726, 0.6100000000001273, 0.930000000000291, 0.8799999999996544, 0.7300000000000182, 0.7200000000002547, 3.519999999999982, 1.7100000000000364, 0.8099999999999454]","[6.9699999999998, 0.22000000000025466, 0.2300000000000182, 0.2199999999997999, 0.3200000000001637, 0.31999999999970896, 4.820000000000164]","[1.5199999999999818, 0.5500000000001819, 0.4499999999998181, 0.5099999999997635, 0.7900000000004184, 0.5799999999999272, 0.6900000000000546, 0.5899999999996908, 1.3700000000003456, 0.8299999999999272, 0.4099999999998545, 0.5900000000001455, 0.6100000000001273, 0.4299999999998363, 0.849999999999909, 1.0900000000001455]",1.8800000000001091,0.7399999999997817
60,2,108,36,12,3,200,8,1,5,-1,-1,-1,17.289999999999964,31.820000000000164,10.279999999999745,10.050000000000182,"[0.6100000000001273, 2.0599999999999454, 1.4800000000000182, 0.7100000000000364, 0.9400000000000546, 0.44000000000005457]","[1.3599999999996726, 1.4200000000000728, 0.21000000000003638, 0.19000000000005457, 0.19000000000005457]","[1.0, 0.9200000000000728, 1.0799999999999272, 1.4400000000000546, 1.7199999999998, 4.670000000000073, 0.7899999999999636, 1.3899999999998727, 2.0, 0.8000000000001819, 1.5299999999997453]",0.7699999999999818,1.0600000000004002
61,2,109,37,13,7,500,10,0,0,-1,0,0,10.440000000000055,22.139999999999873,2.0299999999997453,3.380000000000109,"[0.680000000000291, 1.3099999999999454, 0.42000000000007276, 0.4600000000000364, 0.8399999999996908, 0.42000000000007276, 0.4600000000000364, 1.8099999999999454, 0.8899999999998727]",[],"[3.75, 1.3099999999999454, 0.8000000000001819, 0.4099999999998545, 0.7100000000000364, 0.7399999999997817, 0.6400000000003274, 6.980000000000018, 2.849999999999909]",1.1200000000003456,0.569999999999709
62,2,110,38,14,8,500,9,1,5,-2,0,-1,9.700000000000273,27.720000000000255,2.6700000000000728,6.450000000000273,"[1.4800000000000182, 0.43000000000029104, 0.7699999999999818, 0.5, 0.5899999999996908, 0.42000000000007276, 0.9200000000000728, 0.5399999999999636]","[2.0700000000001637, 0.18999999999959982, 0.25, 0.22000000000025466, 0.6999999999998181]","[1.0, 0.8599999999996726, 0.5100000000002183, 2.0, 6.200000000000273, 0.4299999999998363, 0.5599999999999454, 0.5199999999999818, 1.8400000000001455, 1.4099999999998545, 0.8699999999998909, 0.930000000000291]",1.3800000000001091,0.7100000000000364
63,2,111,39,15,2,200,8,1,5,0,-1,0,11.639999999999873,29.88000000000011,4.609999999999673,11.989999999999782,"[0.5, 2.75, 0.6900000000000546, 0.7699999999999818, 0.680000000000291, 0.6999999999998181]","[4.539999999999964, 0.21000000000003638, 0.17000000000007276, 0.2899999999999636, 0.4099999999998545]","[0.6400000000003274, 0.7100000000000364, 2.6099999999996726, 1.3800000000001091, 0.5300000000002001, 0.8299999999999272, 0.4499999999998181, 0.900000000000091, 0.9100000000003092, 1.5499999999997272, 0.47000000000025466, 0.5799999999999272]",0.9400000000000546,0.7100000000000364
64,2,112,40,16,9,500,8,1,11,0,-1,0,16.15000000000009,34.690000000000055,9.470000000000255,4.519999999999982,"[0.6999999999998181, 0.6300000000001091, 0.75, 0.9600000000000364, 1.3799999999996544, 1.430000000000291]","[1.569999999999709, 0.18000000000029104, 0.19000000000005457, 0.31999999999970896, 1.9600000000000364, 2.4100000000003092, 0.8999999999996362, 0.8600000000001273, 0.1499999999996362, 0.2300000000000182, 0.22000000000025466]","[2.8700000000003456, 0.669999999999618, 0.5500000000001819, 1.8200000000001637, 0.9700000000002547, 0.7999999999997272, 1.8600000000001273, 1.7400000000002365, 0.4399999999995998, 0.7000000000002728, 1.4899999999997817, 1.1700000000000728, 1.1300000000001091, 1.0599999999999454, 0.6900000000000546, 1.069999999999709, 0.44000000000005457, 0.8700000000003456]",0.8299999999999272,0.8399999999996908
65,2,113,41,17,3,200,7,0,0,0,-1,-1,12.159999999999854,28.460000000000036,5.829999999999927,17.820000000000164,"[0.849999999999909, 0.680000000000291, 0.9899999999997817, 1.6400000000003274, 1.7099999999995816]",[],"[1.6099999999996726, 0.5900000000001455, 0.7800000000002001, 0.8099999999999454, 5.319999999999709]",0.4600000000000364,1.5300000000002
66,2,114,42,18,6,500,9,0,0,0,0,0,12.620000000000346,11.759999999999764,5.510000000000218,3.1799999999998363,"[0.4600000000000364, 0.7300000000000182, 0.9400000000000546, 1.0199999999999818, 0.8399999999996908, 0.930000000000291, 1.0799999999999272, 0.6599999999998545]",[],"[1.550000000000182, 1.2599999999997635, 0.9900000000002365, 0.9099999999998545, 0.40000000000009095, 0.7199999999997999, 1.0100000000002183, 1.0099999999997635]",0.45000000000027285,0.7300000000000182
67,2,115,43,19,5,350,7,1,9,0,-2,0,11.809999999999945,44.40000000000009,2.5100000000002183,12.58999999999969,"[2.299999999999727, 4.370000000000346, 1.0799999999999272, 0.819999999999709]","[2.6799999999998363, 0.19000000000005457, 0.21000000000003638, 0.21000000000003638, 0.2899999999999636, 1.8800000000001091, 4.150000000000091, 0.21000000000003638, 0.21000000000003638]","[0.7200000000002547, 1.2199999999998, 2.300000000000182, 0.4899999999997817, 3.950000000000273, 4.929999999999836, 1.150000000000091, 0.569999999999709, 1.300000000000182, 1.3299999999999272, 0.8099999999999454, 0.5399999999999636, 0.34999999999990905, 0.9500000000002728, 0.4099999999998545]",0.7300000000000182,0.7600000000002183
68,2,116,44,20,5,350,8,0,0,0,0,-1,10.900000000000091,12.059999999999945,4.120000000000346,3.549999999999727,"[0.9400000000000546, 0.6899999999995998, 1.2300000000000182, 0.9200000000000728, 0.900000000000091, 0.5799999999999272, 0.6399999999998727]",[],"[1.2699999999999818, 0.9500000000002728, 1.1099999999996726, 0.900000000000091, 1.9099999999998545, 1.1700000000000728]",0.8800000000001091,1.2000000000002728
69,2,117,45,21,9,500,8,0,0,-1,0,0,21.269999999999982,8.639999999999873,12.61999999999989,3.4099999999998545,"[1.9600000000000364, 2.3200000000001637, 0.5599999999999454, 1.0300000000002, 0.6299999999996544, 0.7300000000000182, 0.7600000000002183]",[],"[0.650000000000091, 0.4699999999997999, 0.5, 1.180000000000291, 0.849999999999909, 0.42000000000007276, 0.45999999999958163]",0.6599999999998545,0.7000000000002728
70,2,118,46,22,10,500,8,1,2,-1,-1,0,13.210000000000036,30.11999999999989,6.140000000000327,9.629999999999654,"[2.5299999999997453, 0.7899999999999636, 0.38000000000010914, 0.8899999999998727, 0.5300000000002001, 0.6100000000001273]","[3.4600000000000364, 1.5099999999997635]","[4.690000000000055, 1.099999999999909, 0.7400000000002365, 1.4099999999998545, 0.849999999999909, 1.300000000000182, 1.1100000000001273, 1.9200000000000728, 1.75]",1.3399999999996908,0.650000000000091
71,2,119,47,23,5,350,9,1,1,0,-1,-1,16.29000000000042,16.550000000000182,5.5300000000002,3.6900000000000546,"[5.380000000000109, 0.8399999999996908, 1.080000000000382, 0.4899999999997817, 0.4299999999998363, 1.0400000000004184, 0.5899999999996908]",[4.829999999999927],"[1.0199999999999818, 0.830000000000382, 0.5799999999999272, 1.0399999999999636, 0.6900000000000546, 0.5799999999999272, 0.5500000000001819, 0.7199999999997999]",0.9100000000003092,2.019999999999982
72,2,120,48,72,4,350,9,1,7,-1,0,0,22.550000000000182,35.129999999999654,8.86999999999989,11.509999999999764,"[2.4900000000002365, 2.769999999999982, 2.7800000000002, 0.8299999999999272, 0.569999999999709, 1.4600000000000364, 1.0700000000001637, 0.849999999999909]","[9.090000000000146, 0.1999999999998181, 0.17000000000007276, 0.21000000000003638, 0.21000000000003638, 0.23999999999978172, 0.34999999999990905]","[0.580000000000382, 1.1299999999996544, 0.650000000000091, 0.7699999999999818, 0.650000000000091, 0.7100000000000364, 0.680000000000291, 1.7100000000000364, 0.5999999999994543, 1.230000000000473, 0.569999999999709, 0.7399999999997817, 1.0700000000006185, 0.6099999999996726, 0.8900000000003274]",0.8600000000001273,0.5599999999994907
73,2,121,49,73,2,200,9,1,1,0,0,0,8.88000000000011,24.26000000000022,2.299999999999727,3.4200000000000728,"[1.180000000000291, 0.5399999999999636, 0.44000000000005457, 0.6199999999998909, 1.6700000000000728, 0.5299999999997453, 0.6900000000000546, 0.5399999999999636]",[3.7100000000000364],"[8.680000000000291, 0.7699999999995271, 0.6199999999998909, 1.9000000000005457, 1.6599999999998545, 0.8899999999994179, 0.4500000000007276, 1.1899999999995998, 0.6400000000003274]",0.3700000000003456,0.32999999999992724
74,2,122,50,74,5,350,8,1,12,0,-1,0,16.41000000000031,29.270000000000437,10.830000000000382,6.260000000000218,"[0.5899999999996908, 0.6700000000000728, 0.4800000000000182, 1.3899999999998727, 1.2600000000002183, 0.6300000000001091]","[1.3999999999996362, 0.19000000000050932, 0.21000000000003638, 0.1999999999998181, 0.27999999999974534, 0.36999999999989086, 3.3299999999999272, 0.19000000000050932, 0.18999999999959982, 0.19000000000050932, 0.17999999999938154, 0.2000000000007276]","[0.8299999999999272, 0.5599999999994907, 0.8100000000004002, 0.8999999999996362, 0.5200000000004366, 0.6500000000005457, 0.75, 1.2600000000002183, 0.42999999999938154, 1.2100000000000364, 1.3299999999999272, 0.9099999999998545, 0.9600000000000364, 0.75, 0.4600000000000364, 0.9600000000000364, 0.5799999999999272, 0.5, 1.2100000000000364]",0.5599999999999454,0.5
75,2,123,51,75,2,200,10,0,0,1,0,0,9.769999999999982,12.109999999999673,1.7699999999999818,2.4099999999998545,"[0.7200000000002547, 0.7100000000000364, 0.5, 0.4699999999997999, 0.5700000000001637, 0.8299999999999272, 0.4600000000000364, 1.0900000000001455, 2.4899999999997817]",[],"[1.0299999999997453, 0.7100000000000364, 0.8000000000001819, 0.8599999999996726, 0.9400000000005093, 2.469999999999345, 0.8200000000006185, 0.47999999999956344, 1.1199999999998909]",0.15999999999985448,0.47000000000025466
76,2,124,52,76,7,500,8,1,3,-1,0,-1,10.090000000000146,18.980000000000473,2.730000000000018,4.150000000000546,"[2.0, 0.599999999999909, 1.0199999999999818, 1.0100000000002183, 0.6599999999998545, 0.6900000000000546, 0.9400000000000546]","[1.2799999999997453, 1.3800000000001091, 0.25]","[1.430000000000291, 3.1099999999996726, 0.8100000000004002, 0.839999999999236, 1.0700000000006185, 0.8599999999996726, 0.5, 0.4600000000000364, 2.0200000000004366]",0.44000000000005457,0.819999999999709
77,2,125,53,77,4,200,8,0,0,1,-1,0,11.149999999999636,12.079999999999927,3.0899999999996908,5.460000000000036,"[1.2200000000002547, 1.7300000000000182, 1.25, 1.7699999999999818, 0.6300000000001091, 0.5799999999999272]",[],"[0.7899999999999636, 0.6700000000000728, 0.5900000000001455, 0.8699999999998909, 2.1700000000000728, 0.5799999999999272, 0.8400000000001455]",0.8799999999996544,0.10999999999967258
78,2,126,54,78,6,500,7,0,0,0,-2,0,11.390000000000327,12.6899999999996,5.680000000000291,5.539999999999964,"[0.9099999999998545, 0.6300000000001091, 0.8299999999999272, 2.8299999999999272]",[],"[0.9899999999997817, 0.6100000000005821, 1.75, 1.4399999999995998, 1.180000000000291, 0.5799999999999272]",0.5100000000002183,0.5999999999994543
79,2,127,55,79,2,200,9,1,7,0,0,0,13.480000000000018,33.650000000000546,3.330000000000382,12.580000000000837,"[0.8599999999996726, 0.75, 0.5500000000001819, 3.5799999999999272, 0.9900000000002365, 0.7999999999997272, 0.8099999999999454, 1.0900000000001455]","[0.819999999999709, 0.21000000000003638, 0.17000000000007276, 0.18999999999959982, 0.1999999999998181, 0.32999999999992724, 0.3400000000001455]","[0.6399999999994179, 0.7100000000000364, 2.5299999999997453, 0.6900000000005093, 1.199999999999818, 1.0200000000004366, 1.300000000000182, 0.6999999999998181, 1.550000000000182, 3.2399999999997817, 0.7000000000007276, 0.7100000000000364, 0.7199999999993452, 0.680000000000291, 1.8900000000003274]",0.7199999999997999,0.5299999999997453
80,2,128,56,80,7,500,9,0,0,-1,0,0,12.539999999999964,16.850000000000364,2.5599999999999454,4.180000000000291,"[1.0600000000004002, 2.3599999999996726, 0.6700000000000728, 0.9800000000000182, 0.8299999999999272, 0.6300000000001091, 1.4099999999998545, 1.9200000000000728]",[],"[0.5499999999992724, 2.4700000000002547, 0.5, 0.4400000000005093, 0.6199999999998909, 0.7899999999999636, 0.6599999999998545, 6.300000000000182]",0.11999999999989086,0.3400000000001455
81,2,129,57,81,5,350,8,1,2,0,0,0,12.040000000000418,27.289999999999964,4.230000000000018,4.280000000000655,"[0.7200000000002547, 0.7799999999997453, 0.3700000000003456, 2.049999999999727, 0.849999999999909, 2.0200000000004366, 0.5]","[1.0100000000002183, 0.18000000000029104]","[1.2100000000000364, 2.9600000000000364, 0.819999999999709, 6.069999999999709, 5.9099999999998545, 1.1899999999995998, 1.0, 1.0700000000006185, 0.9299999999993815]",0.5199999999999818,0.6599999999998545
82,2,130,58,82,4,350,9,0,0,0,-1,-1,11.320000000000164,15.840000000000146,2.3400000000001455,2.9399999999996,"[1.099999999999909, 0.5599999999999454, 0.4099999999998545, 0.6300000000001091, 4.309999999999945, 0.4299999999998363, 0.41000000000030923]",[],"[1.0, 0.5700000000006185, 0.47999999999956344, 2.149999999999636, 1.4200000000000728, 4.990000000000691, 1.319999999999709]",1.1300000000001091,0.9700000000002547
83,2,131,59,83,3,200,10,0,0,0,-2,-1,15.570000000000164,19.169999999999163,4.880000000000109,2.0599999999994907,"[5.4900000000002365, 1.0899999999996908, 0.5, 0.47000000000025466, 1.0299999999997453, 0.900000000000091, 0.6799999999998363]",[],"[2.4200000000000728, 2.3100000000004, 0.569999999999709, 0.8400000000001455, 1.300000000000182, 0.7699999999995271, 1.0600000000004002, 7.339999999999236]",0.5300000000002001,0.5
84,2,132,60,84,3,200,9,0,0,0,-2,0,17.210000000000036,17.840000000000146,8.740000000000236,8.979999999999563,"[1.0499999999997272, 4.070000000000164, 0.650000000000091, 0.4600000000000364, 0.6099999999996726, 1.3299999999999272]",[],"[2.230000000000473, 1.1899999999995998, 0.8800000000001091, 0.7700000000004366, 0.5999999999994543, 0.48000000000047294, 1.449999999999818, 0.8900000000003274]",0.3000000000001819,0.36999999999989086
85,2,133,61,85,8,500,9,0,0,-2,0,0,12.769999999999982,12.760000000000218,2.380000000000109,5.920000000000073,"[0.6999999999998181, 1.0700000000001637, 0.5799999999999272, 0.40000000000009095, 0.4899999999997817, 5.099999999999909, 1.150000000000091, 0.43000000000029104]",[],"[0.4499999999998181, 0.7000000000007276, 0.5399999999999636, 0.42999999999938154, 0.47000000000025466, 1.569999999999709, 0.8200000000006185, 1.3699999999998909]",0.4699999999997999,0.4899999999997817
86,2,134,62,86,3,200,8,0,0,-1,-1,0,9.710000000000036,28.340000000000146,2.1100000000001273,8.179999999999382,"[1.0, 0.4299999999998363, 2.6100000000001273, 0.9400000000000546, 1.25, 0.6599999999998545]",[],"[1.0399999999999636, 0.8400000000001455, 3.9500000000007276, 1.1899999999995998, 2.019999999999527, 0.8900000000003274, 9.760000000000218]",0.7100000000000364,0.47000000000025466
87,2,135,63,87,4,350,9,0,0,-1,0,0,13.460000000000036,12.8100000000004,4.809999999999945,2.1500000000005457,"[2.4700000000002547, 1.25, 0.6099999999996726, 0.8400000000001455, 0.38000000000010914, 0.5299999999997453, 0.930000000000291, 1.2899999999999636]",[],"[2.75, 2.819999999999709, 1.680000000000291, 0.9299999999993815, 0.5299999999997453, 0.5300000000006548, 0.7600000000002183, 0.5399999999999636]",0.34999999999990905,0.11999999999989086
88,2,136,64,88,4,200,8,1,2,0,0,0,13.7800000000002,19.590000000000146,6.940000000000055,4.860000000000582,"[0.45000000000027285, 0.819999999999709, 1.400000000000091, 0.8800000000001091, 0.900000000000091, 0.9399999999995998, 1.330000000000382]","[0.9099999999998545, 3.589999999999236]","[0.8599999999996726, 0.7700000000004366, 2.2100000000000364, 1.0999999999994543, 0.8000000000001819, 0.680000000000291, 2.040000000000873, 0.569999999999709, 0.930000000000291]",0.11999999999989086,0.26999999999952706
89,2,137,65,89,6,350,9,1,1,-1,-2,-1,18.13000000000011,18.550000000000182,7.329999999999927,5.769999999999527,"[1.1400000000003274, 4.379999999999654, 1.2699999999999818, 0.3700000000003456, 2.599999999999909, 0.7599999999997635]",[0.6700000000000728],"[0.8100000000004002, 0.7200000000002547, 5.769999999999527, 0.6199999999998909, 0.8800000000001091, 0.5500000000001819, 0.4600000000000364, 1.75]",0.2800000000002001,0.5500000000001819
90,2,138,66,90,7,500,8,0,0,-3,0,-1,17.4399999999996,17.649999999999636,10.929999999999836,6.309999999999491,"[0.7199999999997999, 0.4800000000000182, 0.7800000000002001, 1.3299999999999272, 1.0900000000001455, 0.9099999999998545, 0.6700000000000728]",[],"[2.350000000000364, 0.5399999999999636, 0.4499999999998181, 0.930000000000291, 6.069999999999709, 0.569999999999709]",0.5299999999997453,0.43000000000029104
91,2,139,67,91,5,350,11,1,2,-1,-2,-1,18.0,28.9399999999996,5.359999999999673,2.6299999999991996,"[5.620000000000346, 0.9099999999998545, 0.38000000000010914, 0.40000000000009095, 0.9699999999997999, 0.40000000000009095, 2.049999999999727, 0.6300000000001091]","[4.860000000000582, 0.569999999999709]","[6.150000000000546, 1.2299999999995634, 1.2200000000002547, 1.9700000000002547, 1.1499999999996362, 1.0299999999997453, 0.4900000000006912, 2.719999999999345, 0.8599999999996726, 1.7800000000006548, 1.7399999999997817]",1.2800000000002,0.5399999999999636
92,2,140,68,92,4,200,6,1,6,0,0,0,10.009999999999764,36.3100000000004,5.679999999999836,13.280000000000655,"[0.9200000000000728, 0.6099999999996726, 0.5500000000001819, 1.0, 0.75]","[5.829999999999927, 0.17000000000007276, 1.8999999999996362, 0.21000000000003638, 0.22000000000025466, 0.5799999999999272]","[1.75, 1.519999999999527, 0.6199999999998909, 0.6900000000005093, 2.0900000000001455, 0.5999999999994543, 0.5399999999999636, 0.7700000000004366, 0.6000000000003638, 0.7100000000000364, 3.8499999999994543]",0.5,0.38000000000010914
93,2,141,69,93,3,200,9,0,0,-1,-1,0,15.859999999999673,16.3100000000004,5.199999999999818,5.240000000000691,"[0.6100000000001273, 0.569999999999709, 1.0, 6.300000000000182, 0.4099999999998545, 0.5799999999999272, 1.0600000000004002]",[],"[1.0099999999993088, 3.1400000000003274, 1.7700000000004366, 0.6899999999995998, 0.6300000000001091, 0.819999999999709, 1.8500000000003638, 0.6700000000000728]",0.1299999999996544,0.4899999999997817
94,2,142,70,94,5,200,8,0,0,0,0,0,10.609999999999673,15.009999999999309,3.4699999999998,6.25,"[0.5199999999999818, 0.7100000000000364, 0.4499999999998181, 1.5, 0.7899999999999636, 0.7200000000002547, 2.2799999999997453]",[],"[2.2100000000000364, 0.8299999999999272, 0.9200000000000728, 0.7399999999997817, 1.519999999999527, 1.1000000000003638, 0.819999999999709]",0.17000000000007276,0.6199999999998909
95,2,143,71,95,4,350,8,0,0,0,0,0,22.59999999999991,23.32000000000062,16.73999999999978,10.930000000000291,"[0.8200000000001637, 0.9600000000000364, 0.9499999999998181, 0.7300000000000182, 0.5199999999999818, 0.7800000000002001, 0.4899999999997817]",[],"[0.8800000000001091, 0.8499999999994543, 1.1200000000008004, 0.6699999999991633, 0.7899999999999636, 0.9200000000000728, 7.039999999999964]",0.6100000000001273,0.12000000000080036
96,4,96,24,0,6,350,8,0,0,0,0,0,66.53999999999996,30.819999999999936,34.190000000000055,11.6099999999999,"[20.440000000000055, 3.9599999999995816, 1.2700000000004366, 0.5899999999996908, 0.9500000000002728, 1.069999999999709, 2.800000000000182]",[],"[2.740000000000009, 1.740000000000009, 0.5900000000001455, 2.1799999999998363, 1.6100000000001273, 1.25, 1.4600000000000364]",1.2699999999999818,7.639999999999873
97,4,97,25,1,4,350,6,0,0,1,0,0,45.559999999999945,46.38999999999987,36.789999999999964,17.909999999999854,"[1.0900000000001455, 0.7999999999997272, 1.050000000000182, 1.0399999999999636, 0.8299999999999272]",[],"[5.019999999999982, 3.630000000000109, 2.9600000000000364, 2.5599999999999454, 2.7200000000000273]",3.9600000000000364,11.589999999999918
98,4,98,26,2,7,500,9,0,0,-3,0,0,25.519999999999982,17.62000000000012,11.180000000000291,2.9400000000000546,"[2.0899999999996908, 0.7699999999999818, 1.0700000000001637, 1.0900000000001455, 1.4800000000000182, 3.2599999999997635, 0.8400000000001455, 1.2100000000000364]",[],"[1.8299999999999272, 0.7899999999999636, 0.9300000000000637, 1.2799999999999727, 0.5699999999999363, 2.800000000000182, 0.9499999999998181, 1.7800000000002]",2.5299999999997453,3.75
99,4,99,27,3,8,500,9,0,0,-1,-1,0,52.620000000000346,27.98999999999978,27.120000000000346,9.929999999999836,"[17.539999999999964, 1.3800000000001091, 0.9799999999995634, 0.7800000000002001, 0.7600000000002183, 0.8699999999998909, 1.1599999999998545]",[],"[5.029999999999973, 1.1100000000001273, 1.9300000000000637, 1.1899999999998272, 0.9100000000000819, 1.009999999999991, 1.1700000000000728, 1.099999999999909]",2.0300000000002,4.6099999999999
100,4,100,28,4,3,200,9,1,15,0,-1,-1,48.960000000000036,84.78999999999996,33.55000000000018,15.029999999999973,"[1.7300000000000182, 1.0599999999999454, 0.9600000000000364, 3.8299999999999272, 1.900000000000091, 0.8399999999996908, 1.1600000000003092]","[4.9500000000000455, 0.32999999999992724, 0.2699999999999818, 0.37000000000011823, 0.37999999999988177, 0.3200000000001637, 0.31999999999993634, 0.4900000000000091, 3.3999999999998636, 0.3100000000001728, 0.25, 0.2599999999999909, 0.32999999999992724, 0.34999999999990905, 0.2999999999999545]","[1.8099999999999454, 0.8000000000001819, 1.1499999999998636, 0.8800000000001091, 3.2799999999999727, 1.4400000000000546, 1.3899999999998727, 12.799999999999955, 1.009999999999991, 0.7999999999999545, 1.1800000000000637, 0.7799999999999727, 0.8200000000001637, 1.5399999999999636, 3.4600000000000364, 1.900000000000091, 0.6900000000000546, 1.0, 0.7599999999999909, 2.1099999999999, 1.1800000000000637, 1.349999999999909]",3.9299999999998363,15.0
101,4,101,29,5,9,500,8,1,17,-2,-1,-1,42.13999999999987,87.53999999999996,24.129999999999654,10.480000000000018,"[0.8200000000001637, 0.8299999999999272, 1.050000000000182, 0.819999999999709, 6.190000000000055, 1.830000000000382]","[11.689999999999827, 0.2800000000002001, 0.30999999999994543, 0.4600000000000364, 0.31999999999993634, 0.30999999999994543, 0.31999999999993634, 3.369999999999891, 0.39000000000010004, 0.2999999999999545, 0.2899999999999636, 0.2899999999999636, 0.3400000000001455, 1.759999999999991, 0.38999999999987267, 3.3200000000001637, 1.7899999999999636]","[5.779999999999973, 3.2799999999999727, 1.5699999999999363, 1.3099999999999454, 1.5600000000001728, 1.7699999999999818, 8.259999999999991, 1.25, 0.9900000000000091, 1.3900000000001, 1.3699999999998909, 0.9300000000000637, 1.3800000000001091, 2.119999999999891, 1.0199999999999818, 1.2699999999999818, 2.009999999999991, 1.3300000000001546, 1.0199999999999818, 3.560000000000173, 1.699999999999818, 1.7100000000000364, 1.1199999999998909]",6.4699999999998,3.4300000000000637
102,4,102,30,6,3,200,9,0,0,1,-1,0,68.34999999999991,26.86999999999989,20.15000000000009,5.5,"[35.029999999999745, 1.1200000000003456, 1.5599999999999454, 5.610000000000127, 0.819999999999709, 0.599999999999909, 1.0399999999999636]",[],"[9.309999999999945, 1.099999999999909, 1.3900000000001, 1.2100000000000364, 1.2999999999999545, 0.849999999999909, 1.3300000000001546, 2.5599999999999454]",2.4200000000000728,2.3199999999999363
103,4,103,31,7,8,500,8,0,0,0,0,0,30.75,35.149999999999864,19.909999999999854,8.349999999999909,"[1.2800000000002, 2.6599999999998545, 1.1600000000003092, 0.819999999999709, 0.9900000000002365, 1.3599999999996726, 1.1300000000001091]",[],"[1.400000000000091, 1.1800000000000637, 1.1699999999998454, 1.2200000000000273, 2.2100000000000364, 1.5499999999999545, 1.009999999999991]",1.4400000000000546,17.059999999999945
104,4,104,32,8,5,350,8,0,0,0,0,0,42.940000000000055,28.440000000000055,33.98999999999978,11.0300000000002,"[0.7899999999999636, 1.1200000000003456, 0.7799999999997453, 1.3899999999998727, 1.1300000000001091, 1.050000000000182, 1.0]",[],"[7.629999999999882, 0.9800000000000182, 0.5599999999999454, 0.8800000000001091, 0.8899999999998727, 1.2200000000000273, 0.9800000000000182]",1.6900000000000546,4.269999999999982
105,4,105,33,9,5,350,9,1,3,1,-1,-2,35.440000000000055,57.42000000000007,20.34999999999991,3.3600000000001273,"[1.1199999999998909, 0.5500000000001819, 0.569999999999709, 1.8700000000003456, 1.7300000000000182, 1.2300000000000182, 1.2300000000000182]","[7.119999999999891, 0.5799999999999272, 0.8400000000001455]","[1.5499999999999545, 0.9100000000000819, 4.929999999999836, 1.1400000000001, 0.9100000000000819, 0.5699999999999363, 15.279999999999973, 1.1099999999999, 1.1000000000001364]",6.789999999999964,18.019999999999982
